college_code,college_name,city,status,branch_code,branch_name,year,round,category,cutoff_percentile
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2022,2,ST,92.2529
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2022,3,OPEN,97.5905
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2022,3,EWS,97.3329
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2022,3,TFWS,97.5446
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2022,3,OBC,97.0678
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2022,3,SC,95.3695
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2022,3,ST,92.0952
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,1,OPEN,97.9719
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,1,EWS,97.9046
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,1,TFWS,98.0587
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,1,OBC,97.4969
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,1,SC,95.79
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,1,ST,92.5336
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,2,OPEN,97.8279
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,2,EWS,97.737
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,2,TFWS,97.9538
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,2,OBC,97.4907
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,2,SC,95.6229
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,2,ST,92.3478
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,3,OPEN,97.6656
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,3,EWS,97.441
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,3,TFWS,97.6999
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,3,OBC,97.1559
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,3,SC,95.3904
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2023,3,ST,92.214
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,1,OPEN,98.0851
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,1,EWS,97.8838
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,1,TFWS,98.2244
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,1,OBC,97.5865
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,1,SC,95.8661
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,1,ST,92.6423
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,2,OPEN,97.9081
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,2,EWS,97.874
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,2,TFWS,98.0799
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,2,OBC,97.5309
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,2,SC,95.8178
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,2,ST,92.5243
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,3,OPEN,97.8211
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,3,EWS,97.6633
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,3,TFWS,97.795
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,3,OBC,97.2446
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,3,SC,95.5865
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627137210,Electronics and Telecommunication Engineering,2024,3,ST,92.2784
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,1,OPEN,96.8583
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,1,EWS,96.7151
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,1,TFWS,97.0235
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,1,OBC,96.4715
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,1,SC,94.7392
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,1,ST,91.4162
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,2,OPEN,96.6936
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,2,EWS,96.5164
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,2,TFWS,96.8586
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,2,OBC,96.2134
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,2,SC,94.4592
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,2,ST,91.2367
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,3,OPEN,96.584
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,3,EWS,96.344
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,3,TFWS,96.5824
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,3,OBC,96.0933
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,3,SC,94.2984
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2022,3,ST,91.0975
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,1,OPEN,96.976
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,1,EWS,96.897
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,1,TFWS,97.078
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,1,OBC,96.5755
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,1,SC,94.8491
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,1,ST,91.5738
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,2,OPEN,96.8564
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,2,EWS,96.6699
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,2,TFWS,96.8827
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,2,OBC,96.3631
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,2,SC,94.6075
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,2,ST,91.366
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,3,OPEN,96.673
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,3,EWS,96.5572
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,3,TFWS,96.8092
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,3,OBC,96.212
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,3,SC,94.5093
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2023,3,ST,91.1718
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,1,OPEN,97.0208
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,1,EWS,96.9893
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,1,TFWS,97.2172
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,1,OBC,96.6674
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,1,SC,94.8653
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,1,ST,91.5482
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,2,OPEN,96.9106
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,2,EWS,96.7759
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,2,TFWS,97.0573
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,2,OBC,96.4478
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,2,SC,94.6808
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,2,ST,91.4328
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,3,OPEN,96.7891
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,3,EWS,96.5672
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,3,TFWS,96.7612
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,3,OBC,96.2463
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,3,SC,94.59
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627129310,Electrical Engineering,2024,3,ST,91.2969
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,1,OPEN,96.3569
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,1,EWS,96.0591
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,1,TFWS,96.3493
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,1,OBC,95.9013
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,1,SC,94.0133
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,1,ST,90.7091
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,2,OPEN,96.2025
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,2,EWS,95.9814
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,2,TFWS,96.1601
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,2,OBC,95.6495
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,2,SC,93.9182
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,2,ST,90.6582
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,3,OPEN,95.9434
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,3,EWS,95.7898
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,3,TFWS,96.0339
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,3,OBC,95.4796
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,3,SC,93.7556
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2022,3,ST,90.5039
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,1,OPEN,96.371
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,1,EWS,96.3468
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,1,TFWS,96.4813
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,1,OBC,95.9433
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,1,SC,94.2025
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,1,ST,90.9909
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,2,OPEN,96.2915
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,2,EWS,96.0971
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,2,TFWS,96.3344
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,2,OBC,95.7404
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,2,SC,94.092
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,2,ST,90.8068
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,3,OPEN,96.049
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,3,EWS,95.9807
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,3,TFWS,96.165
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,3,OBC,95.601
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,3,SC,93.8781
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2023,3,ST,90.6437
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,1,OPEN,96.4908
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,1,EWS,96.2936
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,1,TFWS,96.613
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,1,OBC,95.9826
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,1,SC,94.235
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,1,ST,90.935
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,2,OPEN,96.2838
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,2,EWS,96.2631
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,2,TFWS,96.3529
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,2,OBC,95.9072
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,2,SC,94.0774
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,2,ST,90.8629
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,3,OPEN,96.1567
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,3,EWS,95.9333
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,3,TFWS,96.2296
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,3,OBC,95.7273
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,3,SC,93.8764
6271,Pune Institute of Computer Technology (PICT),Pune,Private,627161210,Mechanical Engineering,2024,3,ST,90.6107
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,1,OPEN,97.8102
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,1,EWS,97.6277
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,1,TFWS,97.9287
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,1,OBC,97.2914
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,1,SC,95.6042
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,1,ST,92.3067
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,2,OPEN,97.5753
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,2,EWS,97.4944
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,2,TFWS,97.6419
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,2,OBC,97.1985
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,2,SC,95.4835
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,2,ST,92.1328
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,3,OPEN,97.4769
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,3,EWS,97.2774
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,3,TFWS,97.515
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,3,OBC,96.939
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,3,SC,95.1626
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2022,3,ST,91.9587
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,1,OPEN,97.9421
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,1,EWS,97.7368
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,1,TFWS,98.0149
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,1,OBC,97.4369
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,1,SC,95.7556
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,1,ST,92.4546
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,2,OPEN,97.8454
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,2,EWS,97.6655
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,2,TFWS,97.7822
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,2,OBC,97.2502
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,2,SC,95.6093
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,2,ST,92.1941
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,3,OPEN,97.5375
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,3,EWS,97.4828
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,3,TFWS,97.7076
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,3,OBC,97.11
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,3,SC,95.3183
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2023,3,ST,92.1443
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,1,OPEN,98.0201
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,1,EWS,97.7969
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,1,TFWS,98.1185
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,1,OBC,97.5846
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,1,SC,95.8732
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,1,ST,92.4801
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,2,OPEN,97.886
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,2,EWS,97.6961
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,2,TFWS,97.878
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,2,OBC,97.323
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,2,SC,95.6903
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,2,ST,92.4154
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,3,OPEN,97.6289
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,3,EWS,97.5248
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,3,TFWS,97.7435
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,3,OBC,97.1329
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,3,SC,95.4977
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324210,Computer Engineering,2024,3,ST,92.1309
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,1,OPEN,97.5319
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,1,EWS,97.2876
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,1,TFWS,97.4916
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,1,OBC,96.9686
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,1,SC,95.2783
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,1,ST,91.9297
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,2,OPEN,97.4092
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,2,EWS,97.2157
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,2,TFWS,97.4441
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,2,OBC,96.8525
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,2,SC,95.0519
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,2,ST,91.8209
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,3,OPEN,97.1483
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,3,EWS,96.9482
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,3,TFWS,97.2735
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,3,OBC,96.7062
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,3,SC,94.8536
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2022,3,ST,91.5791
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,1,OPEN,97.6761
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,1,EWS,97.4035
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,1,TFWS,97.7217
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,1,OBC,97.1804
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,1,SC,95.3591
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,1,ST,92.1154
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,2,OPEN,97.4636
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,2,EWS,97.2831
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,2,TFWS,97.4889
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,2,OBC,97.0511
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,2,SC,95.3051
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,2,ST,91.8916
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,3,OPEN,97.2463
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,3,EWS,97.1346
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,3,TFWS,97.3001
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,3,OBC,96.8915
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,3,SC,95.1359
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2023,3,ST,91.7429
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2024,1,OPEN,97.6337
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2024,1,EWS,97.5491
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2024,1,TFWS,97.8192
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2024,1,OBC,97.2374
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2024,1,SC,95.5721
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2024,1,ST,92.1977
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2024,2,OPEN,97.5353
6273,Vishwakarma Institute of Technology (VIT),Pune,Private,627324610,Information Technology,2024,2,EWS,97.3632
